timestamp,session_id,agent_id,backend,model,path,stream,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,stop_reason,request_bytes,response_bytes,ttfb_ms,duration_ms,error_status,error_code,error_message,router_version,request_ref,response_ref,queue_ms,store_ms,queue_bytes,request_dict_id
2026-08-25T11:09:27.857+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,1170,130654,4815,tool_use,413888,17441,1527,15992,ok,,,0.1.0,req-329,resp-377,0,6,431329,9dd33823
2026-08-25T11:09:43.864+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,162,135469,1268,tool_use,418467,7148,1312,2541,ok,,,0.1.0,req-330,resp-378,0,19,425615,9dd33823
2026-08-25T11:09:46.863+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,1,1701,136737,350,tool_use,419576,37270,1201,23934,ok,,,0.1.0,req-331,resp-379,0,7,456846,9dd33823
2026-08-25T11:10:10.862+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,571,137087,1798,tool_use,425954,29130,1371,7109,ok,,,0.1.0,req-332,resp-380,6,15,455084,9dd33823
2026-08-25T11:10:18.011+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,104,138885,648,tool_use,427668,4711,1468,2229,ok,,,0.1.0,req-333,resp-381,0,7,432379,9dd33823
2026-08-25T11:10:20.505+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,405,139533,171,tool_use,428165,8884,1293,6013,ok,,,0.1.0,req-334,resp-382,0,11,437049,9dd33823
2026-08-25T11:10:39.188+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,152,139704,411,tool_use,429891,6136,1498,2753,ok,,,0.1.0,req-335,resp-383,0,6,436027,9dd33823
2026-08-25T11:10:42.006+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,1071,140115,224,tool_use,430485,19971,1540,15504,ok,,,0.1.0,req-336,resp-384,0,5,450456,9dd33823
2026-08-25T11:10:57.534+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,185,140339,1169,tool_use,434950,7604,1797,3410,ok,,,0.1.0,req-337,resp-385,0,7,442554,9dd33823
2026-08-25T11:11:25.363+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,94,141508,198,tool_use,435469,4144,1602,2349,ok,,,0.1.0,req-338,resp-386,0,6,439613,9dd33823
2026-08-25T11:11:27.758+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,91,141706,161,tool_use,435934,3461,1506,2286,ok,,,0.1.0,req-339,resp-387,0,5,439395,9dd33823
2026-08-25T11:11:30.068+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,1,921,141867,243,end_turn,436775,6670,1812,15374,ok,,,0.1.0,req-340,resp-388,0,5,443445,9dd33823
2026-08-25T11:11:45.453+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,504,13,142110,920,end_turn,441027,1653,1377,2198,ok,,,0.1.0,req-341,resp-389,0,9,442680,9dd33823
2026-08-25T11:13:23.773+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,464,143030,31,tool_use,439714,9381,1461,7606,ok,,,0.1.0,req-342,resp-390,0,8,449095,9dd33823
2026-08-25T11:13:31.415+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,729,143061,985,tool_use,443115,10927,1736,11457,ok,,,0.1.0,req-343,resp-391,0,5,454042,9dd33823
2026-08-25T11:13:45.221+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,2582,144046,765,tool_use,446278,64328,1388,29827,ok,,,0.1.0,req-344,resp-392,0,5,510606,9dd33823
2026-08-25T11:14:15.108+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,459,144811,2680,tool_use,455519,22526,1808,6065,ok,,,0.1.0,req-345,resp-393,0,5,478045,9dd33823
2026-08-25T11:14:21.183+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,437,147491,557,tool_use,456911,21579,1503,4982,ok,,,0.1.0,req-346,resp-394,0,12,478490,9dd33823
2026-08-25T11:14:26.206+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,843,148048,535,tool_use,458323,42069,1355,10502,ok,,,0.1.0,req-347,resp-395,0,9,500392,9dd33823
2026-08-25T11:14:36.752+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,333,148583,920,tool_use,460868,15658,1491,4445,ok,,,0.1.0,req-348,resp-396,1,6,476526,9dd33823
2026-08-25T11:14:41.217+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,1,212,149503,538,tool_use,462423,9804,1341,3581,ok,,,0.1.0,req-349,resp-397,0,4,472227,9dd33823
2026-08-25T11:23:10.631+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,2,689,150041,347,end_turn,463276,5265,1844,11701,ok,,,0.1.0,req-350,resp-398,0,10,468541,9dd33823
2026-08-25T11:23:22.353+00:00,session-06,,anthropic,claude-opus-5,/v1/messages,true,504,9,150388,689,end_turn,466876,1610,1980,2848,ok,,,0.1.0,req-351,resp-399,0,8,468486,9dd33823
2026-08-25T11:23:52.994+00:00,,,anthropic,,/api/hello,,,,,,,0,0,,216,ok,,,0.1.0,req-01,resp-01,0,1,0,9dd33823
2026-08-25T11:23:53.195+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,false,,,,,,311,114,430,430,http_error,429,rate_limit_error: Error,0.1.0,req-352,resp-400,0,1,425,9dd33823
2026-08-25T11:24:50.025+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,736,17,0,0,end_turn,2277,1626,1581,2832,ok,,,0.1.0,req-353,resp-401,0,5,3903,9dd33823
2026-08-25T11:24:50.017+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,103,0,63672,tool_use,178021,4193,1400,2843,ok,,,0.1.0,req-354,resp-402,3,5,186117,9dd33823
2026-08-25T11:24:52.900+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,913,63672,4717,end_turn,191063,7149,1182,12661,ok,,,0.1.0,req-355,resp-403,0,2,198212,9dd33823
2026-08-25T11:25:05.571+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,504,7,68389,913,end_turn,195813,1605,1123,1850,ok,,,0.1.0,req-356,resp-404,0,5,197418,9dd33823
2026-08-25T11:25:15.880+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,982,69302,7,tool_use,194418,8765,1110,13942,ok,,,0.1.0,req-357,resp-405,0,2,203183,9dd33823
2026-08-25T11:25:30.265+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,365,69309,1157,tool_use,198987,5604,1127,5787,ok,,,0.1.0,req-358,resp-406,0,2,204591,9dd33823
2026-08-25T11:25:39.611+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,477,70466,380,tool_use,200791,7020,1269,8369,ok,,,0.1.0,req-359,resp-407,0,2,207811,9dd33823
2026-08-25T11:25:48.003+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,216,70846,544,tool_use,203294,4845,1581,4357,ok,,,0.1.0,req-360,resp-408,0,2,208139,9dd33823
2026-08-25T11:25:52.383+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,1,166,71390,361,tool_use,205038,4925,1297,3447,ok,,,0.1.0,req-361,resp-409,0,3,209963,9dd33823
2026-08-25T11:25:55.836+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,807,71751,196,tool_use,206097,9886,1329,11320,ok,,,0.1.0,req-362,resp-410,0,3,215983,9dd33823
2026-08-25T11:26:12.521+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,82,71947,822,tool_use,209591,3321,1486,2038,ok,,,0.1.0,req-363,resp-411,0,3,212912,9dd33823
2026-08-25T11:26:14.604+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,659,72769,149,end_turn,210039,5989,1196,10746,ok,,,0.1.0,req-364,resp-412,0,3,216028,9dd33823
2026-08-25T11:26:25.362+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,504,13,72918,659,end_turn,214004,1632,984,1714,ok,,,0.1.0,req-365,resp-413,0,2,215636,9dd33823
2026-08-25T11:26:43.259+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,1422,73577,20,tool_use,212647,15120,1080,18922,ok,,,0.1.0,req-366,resp-414,0,3,227767,9dd33823
2026-08-25T11:27:02.225+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,885,73597,1635,tool_use,218600,11223,1152,12685,ok,,,0.1.0,req-367,resp-415,0,3,229823,9dd33823
2026-08-25T11:27:14.971+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,1,284,75232,1182,tool_use,223406,6558,1058,3909,ok,,,0.1.0,req-368,resp-416,0,2,229964,9dd33823
2026-08-25T11:27:18.896+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,894,76414,1906,tool_use,229165,10127,1191,13173,ok,,,0.1.0,req-369,resp-417,0,6,239292,9dd33823
2026-08-25T11:27:32.077+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,3264,78320,909,tool_use,232872,60101,1219,45329,ok,,,0.1.0,req-370,resp-418,4,8,292973,9dd33823
2026-08-25T11:28:17.524+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,385,79229,3386,tool_use,245583,6915,1198,5744,ok,,,0.1.0,req-371,resp-419,0,8,252498,9dd33823
2026-08-25T11:28:23.339+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,366,82615,400,tool_use,247384,20101,1324,5595,ok,,,0.1.0,req-372,resp-420,0,14,267485,9dd33823
2026-08-25T11:28:29.029+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,858,83015,437,end_turn,248708,7161,1294,13034,ok,,,0.1.0,req-373,resp-421,0,8,255869,9dd33823
2026-08-25T11:31:24.258+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,567,83452,897,tool_use,252163,11615,1151,8489,ok,,,0.1.0,req-374,resp-422,0,9,263778,9dd33823
2026-08-25T11:31:32.755+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,1,311,84349,964,tool_use,255554,9312,1666,3790,ok,,,0.1.0,req-375,resp-423,0,4,264866,9dd33823
2026-08-25T11:31:36.561+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,204,85313,1319,tool_use,258898,6807,1392,4025,ok,,,0.1.0,req-376,resp-424,1,6,265705,9dd33823
2026-08-25T11:31:40.626+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,200,86632,592,tool_use,260862,6517,2137,4084,ok,,,0.1.0,req-377,resp-425,0,3,267379,9dd33823
2026-08-25T11:31:44.729+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,374,87224,1895,tool_use,265654,7638,1063,6173,ok,,,0.1.0,req-378,resp-426,0,12,273292,9dd33823
2026-08-25T11:31:50.927+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,1951,89119,923,tool_use,268787,16149,993,28061,ok,,,0.1.0,req-379,resp-427,0,5,284936,9dd33823
2026-08-25T11:32:19.054+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,251,90042,2022,tool_use,276798,7159,1188,3567,ok,,,0.1.0,req-380,resp-428,0,3,283957,9dd33823
2026-08-25T11:32:22.636+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,155,92064,266,tool_use,278059,6836,1272,2601,ok,,,0.1.0,req-381,resp-429,0,7,284895,9dd33823
2026-08-25T11:32:25.284+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,1,389,92330,2052,tool_use,282769,7073,1219,5305,ok,,,0.1.0,req-382,resp-430,0,4,289842,9dd33823
2026-08-25T11:32:30.610+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,4863,94382,823,end_turn,285477,27023,1306,69652,ok,,,0.1.0,req-383,resp-431,0,10,312500,9dd33823
2026-08-25T11:36:41.146+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,94,77,95205,4863,end_turn,301900,1939,1215,2470,ok,,,0.1.0,req-384,resp-432,0,23,303839,9dd33823
2026-08-25T11:56:41.861+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,1781,100068,95,tool_use,301976,14213,1384,24820,ok,,,0.1.0,req-385,resp-433,0,15,316189,9dd33823
2026-08-25T11:57:06.763+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,324,100163,1796,tool_use,309334,18546,1297,5032,ok,,,0.1.0,req-386,resp-434,0,4,327880,9dd33823
2026-08-25T11:57:11.847+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,92,101959,397,tool_use,310506,3878,1595,2183,ok,,,0.1.0,req-387,resp-435,0,3,314384,9dd33823
2026-08-25T11:57:14.107+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,1910,102356,177,tool_use,311094,18450,1388,28852,ok,,,0.1.0,req-388,resp-436,0,7,329544,9dd33823
2026-08-25T11:57:42.972+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,333,102533,2089,tool_use,319242,6957,1498,5726,ok,,,0.1.0,req-389,resp-437,0,5,326199,9dd33823
2026-08-25T11:57:48.748+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,1,2353,104622,1985,end_turn,325466,15277,1275,35719,ok,,,0.1.0,req-390,resp-438,0,6,340743,9dd33823
2026-08-25T12:01:24.535+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,94,101,106607,2352,end_turn,334374,1977,1479,2967,ok,,,0.1.0,req-391,resp-439,0,7,336351,9dd33823
2026-08-25T12:43:56.398+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,338,108959,18,end_turn,334186,4337,2269,8401,ok,,,0.1.0,req-392,resp-440,0,12,338523,9dd33823
2026-08-25T13:47:56.513+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,109,0,109333,end_turn,335876,3027,2626,4635,ok,,,0.1.0,req-393,resp-441,0,10,338903,9dd33823
2026-08-25T13:51:29.457+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,626,109333,178,tool_use,336911,12797,1712,8679,ok,,,0.1.0,req-394,resp-442,0,12,349708,9dd33823
2026-08-25T13:51:38.169+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,574,109511,958,tool_use,340051,8174,1506,8376,ok,,,0.1.0,req-395,resp-443,0,5,348225,9dd33823
2026-08-25T13:51:46.558+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,231,110469,1966,tool_use,346030,7772,1912,4708,ok,,,0.1.0,req-396,resp-444,0,4,353802,9dd33823
2026-08-25T13:51:51.302+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,149,112435,486,tool_use,347797,5817,1883,2922,ok,,,0.1.0,req-397,resp-445,0,9,353614,9dd33823
2026-08-25T13:51:54.249+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,1931,112921,635,tool_use,349530,14726,1499,27482,ok,,,0.1.0,req-398,resp-446,0,8,364256,9dd33823
2026-08-25T13:52:21.793+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,1,1853,113556,2122,tool_use,357407,14258,1401,25586,ok,,,0.1.0,req-399,resp-447,0,5,371665,9dd33823
2026-08-25T13:52:47.614+00:00,session-07,,anthropic,claude-opus-5,/v1/messages,true,2,2768,115678,5976,tool_use,372475,87427,1683,36681,ok,,,0.1.0,req-400,resp-448,0,6,459902,9dd33823
