timestamp,session_id,agent_id,backend,model,path,stream,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,stop_reason,request_bytes,response_bytes,ttfb_ms,duration_ms,error_status,error_code,error_message,router_version,request_ref,response_ref,queue_ms,store_ms,queue_bytes,request_dict_id
2026-08-24T09:40:50.522+00:00,session-04,,anthropic,claude-sonnet-5,/v1/messages,false,,,,,,138545,114,544,545,http_error,429,rate_limit_error: Error,0.1.0,req-15,resp-17,0,1,138659,none
2026-08-24T09:40:53.058+00:00,session-04,,anthropic,claude-sonnet-5,/v1/messages,false,,,,,,138545,114,399,406,http_error,429,rate_limit_error: Error,0.1.0,req-15,resp-18,1,4,138659,none
2026-08-24T09:40:56.834+00:00,session-04,,anthropic,claude-sonnet-5,/v1/messages,false,,,,,,138545,114,397,399,http_error,429,rate_limit_error: Error,0.1.0,req-15,resp-19,0,1,138659,none
2026-08-24T09:40:57.247+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,138543,114,549,551,http_error,429,rate_limit_error: Error,0.1.0,req-16,resp-20,0,14,138657,none
2026-08-24T09:40:58.260+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,138543,114,378,381,http_error,429,rate_limit_error: Error,0.1.0,req-16,resp-21,1,1,138657,none
2026-08-24T09:40:59.608+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,138543,114,460,469,http_error,429,rate_limit_error: Error,0.1.0,req-16,resp-22,0,1,138657,none
2026-08-24T09:41:01.652+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,138543,114,383,385,http_error,429,rate_limit_error: Error,0.1.0,req-16,resp-23,1,2,138657,none
2026-08-24T09:41:05.554+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,138543,114,429,432,http_error,429,rate_limit_error: Error,0.1.0,req-16,resp-24,0,6,138657,none
2026-08-24T09:41:06.057+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,158,70962,425,tool_use,200857,6645,1107,2458,ok,,,0.1.0,req-17,resp-25,0,5,207502,none
2026-08-24T09:41:08.530+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,350,71387,1889,tool_use,206410,6623,1173,5872,ok,,,0.1.0,req-18,resp-26,0,7,213033,none
2026-08-24T09:41:14.425+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,149,73276,864,tool_use,209590,5407,1492,2453,ok,,,0.1.0,req-19,resp-27,0,6,214997,none
2026-08-24T09:41:16.888+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,305,74140,2536,tool_use,216739,7626,1279,5517,ok,,,0.1.0,req-20,resp-28,0,8,224365,none
2026-08-24T09:41:22.411+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,1,220,76676,1940,tool_use,222813,8865,1698,4567,ok,,,0.1.0,req-21,resp-29,0,6,231678,none
2026-08-24T09:41:27.052+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,562,78616,452,tool_use,224451,12264,1370,7979,ok,,,0.1.0,req-22,resp-30,0,10,236715,none
2026-08-24T09:41:35.089+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,703,79068,1903,tool_use,228970,17713,2638,11092,ok,,,0.1.0,req-23,resp-31,0,6,246683,none
2026-08-24T09:41:46.279+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,886,80971,1322,tool_use,232525,13688,1257,12663,ok,,,0.1.0,req-24,resp-32,0,8,246213,none
2026-08-24T09:41:59.004+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,734,82293,1863,tool_use,237727,12026,1084,10911,ok,,,0.1.0,req-25,resp-33,0,8,249753,none
2026-08-24T09:42:09.961+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,3113,84156,1242,end_turn,241559,18136,1145,44165,ok,,,0.1.0,req-26,resp-34,3,18,259695,none
2026-08-24T09:45:54.221+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,94,76,85398,3113,end_turn,252185,1957,1184,2792,ok,,,0.1.0,req-27,resp-35,0,13,254142,none
2026-08-24T10:18:54.109+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,346,88511,52,tool_use,252110,11185,1851,6330,ok,,,0.1.0,req-28,resp-36,0,10,263295,none
2026-08-24T10:19:00.480+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,271,88563,571,tool_use,254135,11114,1365,3561,ok,,,0.1.0,req-29,resp-37,0,8,265249,none
2026-08-24T10:19:04.075+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,1,149,89134,1399,tool_use,257982,5445,1169,2795,ok,,,0.1.0,req-30,resp-38,0,8,263427,none
2026-08-24T10:19:06.877+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,830,90533,935,tool_use,260550,17532,965,11667,ok,,,0.1.0,req-31,resp-39,0,7,278082,none
2026-08-24T10:19:18.556+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,142478,114,435,435,http_error,429,rate_limit_error: Error,0.1.0,req-32,resp-40,0,6,142592,none
2026-08-24T10:19:19.400+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,142478,114,488,489,http_error,429,rate_limit_error: Error,0.1.0,req-32,resp-41,0,1,142592,none
2026-08-24T10:19:20.669+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,142478,114,389,389,http_error,429,rate_limit_error: Error,0.1.0,req-32,resp-42,0,1,142592,none
2026-08-24T10:19:22.685+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,142478,114,416,417,http_error,429,rate_limit_error: Error,0.1.0,req-32,resp-43,0,0,142592,none
2026-08-24T10:19:26.136+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,142478,114,490,490,http_error,429,rate_limit_error: Error,0.1.0,req-32,resp-44,0,0,142592,none
2026-08-24T10:19:26.659+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,203,91468,957,tool_use,264086,6350,1397,3023,ok,,,0.1.0,req-33,resp-45,0,5,270436,none
2026-08-24T10:19:29.694+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,903,92425,564,end_turn,266029,6450,1399,14772,ok,,,0.1.0,req-34,resp-46,0,7,272479,none
2026-08-24T10:19:44.494+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,504,12,92989,903,end_turn,270234,1857,2228,2401,ok,,,0.1.0,req-35,resp-47,0,11,272091,none
2026-08-24T10:23:52.296+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,1724,93892,61,tool_use,268997,19302,1209,24384,ok,,,0.1.0,req-36,resp-48,0,8,288299,none
2026-08-24T10:24:16.705+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143065,114,383,383,http_error,429,rate_limit_error: Error,0.1.0,req-37,resp-49,0,4,143179,none
2026-08-24T10:24:17.577+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143065,114,463,464,http_error,429,rate_limit_error: Error,0.1.0,req-37,resp-50,0,1,143179,none
2026-08-24T10:24:18.870+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143065,114,417,418,http_error,429,rate_limit_error: Error,0.1.0,req-37,resp-51,0,0,143179,none
2026-08-24T10:24:20.862+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143065,114,868,869,http_error,429,rate_limit_error: Error,0.1.0,req-37,resp-52,0,1,143179,none
2026-08-24T10:24:25.339+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143065,114,466,467,http_error,429,rate_limit_error: Error,0.1.0,req-37,resp-53,0,0,143179,none
2026-08-24T10:24:25.842+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,104,93953,1889,tool_use,276036,4052,2589,3210,ok,,,0.1.0,req-38,resp-54,0,7,280088,none
2026-08-24T10:24:29.062+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,1133,95842,1287,tool_use,279451,20698,2239,15449,ok,,,0.1.0,req-39,resp-55,0,5,300149,none
2026-08-24T10:24:44.556+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143847,114,363,363,http_error,429,rate_limit_error: Error,0.1.0,req-40,resp-56,0,4,143961,none
2026-08-24T10:24:45.305+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143847,114,435,435,http_error,429,rate_limit_error: Error,0.1.0,req-40,resp-57,0,1,143961,none
2026-08-24T10:24:46.526+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143847,114,442,442,http_error,429,rate_limit_error: Error,0.1.0,req-40,resp-58,0,0,143961,none
2026-08-24T10:24:48.825+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143847,114,399,400,http_error,429,rate_limit_error: Error,0.1.0,req-40,resp-59,0,0,143961,none
2026-08-24T10:24:52.854+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,143847,114,392,392,http_error,429,rate_limit_error: Error,0.1.0,req-40,resp-60,0,0,143961,none
2026-08-24T10:24:53.253+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,357,97129,1260,tool_use,283611,7732,1466,5767,ok,,,0.1.0,req-41,resp-61,0,5,291343,none
2026-08-24T10:24:59.055+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,110,98389,433,tool_use,285400,4321,1740,2470,ok,,,0.1.0,req-42,resp-62,0,5,289721,none
2026-08-24T10:25:01.532+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,1,172,98822,336,tool_use,286432,7044,2129,3390,ok,,,0.1.0,req-43,resp-63,0,5,293476,none
2026-08-24T10:25:04.948+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,126,99158,167,tool_use,286880,5610,1880,2704,ok,,,0.1.0,req-44,resp-64,0,5,292490,none
2026-08-24T10:25:07.671+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,382,99325,184,tool_use,287392,6306,1667,6679,ok,,,0.1.0,req-45,resp-65,0,5,293698,none
2026-08-24T10:25:14.367+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,1507,99509,1190,tool_use,291020,18053,1754,23351,ok,,,0.1.0,req-46,resp-66,0,6,309073,none
2026-08-24T10:25:37.789+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,144430,114,809,809,http_error,429,rate_limit_error: Error,0.1.0,req-47,resp-67,0,8,144544,none
2026-08-24T10:25:39.008+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,144430,114,420,421,http_error,429,rate_limit_error: Error,0.1.0,req-47,resp-68,0,2,144544,none
2026-08-24T10:25:40.396+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,144430,114,470,470,http_error,429,rate_limit_error: Error,0.1.0,req-47,resp-69,0,1,144544,none
2026-08-24T10:25:42.424+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,144430,114,562,563,http_error,429,rate_limit_error: Error,0.1.0,req-47,resp-70,0,1,144544,none
2026-08-24T10:25:46.898+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,144430,114,490,491,http_error,429,rate_limit_error: Error,0.1.0,req-47,resp-71,0,2,144544,none
2026-08-24T10:25:47.398+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,3106,100699,1634,end_turn,297204,18400,1953,44331,ok,,,0.1.0,req-48,resp-72,0,11,315604,none
2026-08-24T10:26:31.796+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,504,16,102333,3106,end_turn,309051,2120,1777,2316,ok,,,0.1.0,req-49,resp-73,0,5,311171,none
2026-08-24T10:31:25.614+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,331,105439,39,tool_use,307745,7296,2100,5571,ok,,,0.1.0,req-50,resp-74,0,7,315041,none
2026-08-24T10:31:31.166+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2934,1437,0,0,end_turn,801,53094,980,17500,ok,,,0.1.0,req-51,resp-75,0,2,53895,none
2026-08-24T10:31:31.165+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2926,2142,0,0,end_turn,813,63613,951,28228,ok,,,0.1.0,req-52,resp-76,0,2,64426,none
2026-08-24T10:31:59.425+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,1785,374,105478,2629,tool_use,320839,13391,1808,6050,ok,,,0.1.0,req-53,resp-77,0,6,334230,none
2026-08-24T10:32:05.096+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145074,114,484,484,http_error,429,rate_limit_error: Error,0.1.0,req-54,resp-78,0,4,145188,none
2026-08-24T10:32:05.960+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145074,114,466,466,http_error,429,rate_limit_error: Error,0.1.0,req-54,resp-79,0,1,145188,none
2026-08-24T10:32:07.248+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145074,114,411,411,http_error,429,rate_limit_error: Error,0.1.0,req-54,resp-80,0,1,145188,none
2026-08-24T10:32:09.398+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145074,114,379,379,http_error,429,rate_limit_error: Error,0.1.0,req-54,resp-81,0,1,145188,none
2026-08-24T10:32:13.704+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145074,114,395,396,http_error,429,rate_limit_error: Error,0.1.0,req-54,resp-82,0,0,145188,none
2026-08-24T10:32:05.476+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2931,1255,0,0,end_turn,832,43242,991,17333,ok,,,0.1.0,req-55,resp-83,0,1,44074,none
2026-08-24T10:32:29.686+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145564,114,501,502,http_error,429,rate_limit_error: Error,0.1.0,req-56,resp-84,0,4,145678,none
2026-08-24T10:32:22.815+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,1,469,108107,3942,tool_use,327792,17797,2548,8177,ok,,,0.1.0,req-57,resp-85,0,6,345589,none
2026-08-24T10:32:30.618+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145564,114,646,646,http_error,429,rate_limit_error: Error,0.1.0,req-56,resp-86,0,0,145678,none
2026-08-24T10:32:32.205+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145564,114,799,800,http_error,429,rate_limit_error: Error,0.1.0,req-56,resp-87,0,0,145678,none
2026-08-24T10:32:34.818+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145564,114,542,542,http_error,429,rate_limit_error: Error,0.1.0,req-56,resp-88,0,0,145678,none
2026-08-24T10:32:38.461+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145564,114,367,367,http_error,429,rate_limit_error: Error,0.1.0,req-56,resp-89,0,0,145678,none
2026-08-24T10:32:38.833+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145931,114,540,540,http_error,429,rate_limit_error: Error,0.1.0,req-58,resp-90,0,4,146045,none
2026-08-24T10:32:39.837+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145931,114,421,422,http_error,429,rate_limit_error: Error,0.1.0,req-58,resp-91,0,0,146045,none
2026-08-24T10:32:41.259+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145931,114,566,566,http_error,429,rate_limit_error: Error,0.1.0,req-58,resp-92,0,2,146045,none
2026-08-24T10:32:43.390+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145931,114,472,472,http_error,429,rate_limit_error: Error,0.1.0,req-58,resp-93,0,0,146045,none
2026-08-24T10:32:47.170+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,false,,,,,,145931,114,569,570,http_error,429,rate_limit_error: Error,0.1.0,req-58,resp-94,0,0,146045,none
2026-08-24T10:32:47.746+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,431,112049,764,tool_use,330423,9874,1847,7446,ok,,,0.1.0,req-59,resp-95,0,6,340297,none
2026-08-24T10:33:00.119+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,4845,865,0,0,end_turn,14396,7357,1250,12151,ok,,,0.1.0,req-60,resp-96,0,2,21753,none
2026-08-24T10:33:12.279+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,3505,112813,1344,end_turn,335367,19870,2304,46649,ok,,,0.1.0,req-61,resp-97,0,9,355237,none
2026-08-24T10:33:58.980+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,504,11,114157,3505,end_turn,348076,1875,2196,2688,ok,,,0.1.0,req-62,resp-98,0,23,349951,none
2026-08-24T10:36:59.032+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,94,78,117662,0,end_turn,346889,3021,1770,2831,ok,,,0.1.0,req-63,resp-99,0,26,349910,none
2026-08-24T12:05:21.822+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,1546,0,117701,tool_use,346750,18107,3016,23636,ok,,,0.1.0,req-64,resp-100,0,9,364857,none
2026-08-24T12:05:48.633+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,605,117701,2026,tool_use,353059,19038,1868,8134,ok,,,0.1.0,req-65,resp-101,0,7,372097,none
2026-08-24T12:05:59.038+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,1592,119727,825,tool_use,355635,26761,1943,23650,ok,,,0.1.0,req-66,resp-102,0,7,382396,none
2026-08-24T12:06:30.898+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,1,1227,120552,2088,tool_use,362393,25103,2659,17862,ok,,,0.1.0,req-67,resp-103,0,13,387496,none
2026-08-24T12:07:01.662+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,1561,122640,1769,tool_use,367448,29316,2321,21806,ok,,,0.1.0,req-68,resp-104,0,9,396764,none
2026-08-24T12:07:46.004+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,3934,124409,1986,end_turn,373655,23010,1987,57597,ok,,,0.1.0,req-69,resp-105,0,13,396665,none
2026-08-24T12:11:43.667+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,94,86,126395,3934,end_turn,387647,4573,3485,4924,ok,,,0.1.0,req-70,resp-106,0,23,392220,none
2026-08-24T12:55:24.202+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,3289,130329,87,tool_use,387701,89376,2365,48067,ok,,,0.1.0,req-71,resp-107,0,13,477077,none
2026-08-24T12:56:12.339+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,771,130416,3419,tool_use,398940,31149,1666,9111,ok,,,0.1.0,req-72,resp-108,0,9,430089,none
2026-08-24T13:04:06.704+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,656,133835,1234,tool_use,401541,15271,2163,9396,ok,,,0.1.0,req-73,resp-109,0,15,416812,none
2026-08-24T13:04:20.489+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,1,2812,135069,1103,end_turn,404801,16921,2129,41592,ok,,,0.1.0,req-74,resp-110,0,7,421722,none
2026-08-24T13:08:02.157+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,94,101,136172,2811,end_turn,414618,3710,2129,3752,ok,,,0.1.0,req-75,resp-111,0,17,418328,none
2026-08-24T13:19:51.720+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,3442,138983,69,tool_use,414590,86880,1596,46931,ok,,,0.1.0,req-76,resp-112,0,9,501470,none
2026-08-24T13:20:38.695+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,415,139052,3571,tool_use,425341,15973,1745,5780,ok,,,0.1.0,req-77,resp-113,0,7,441314,none
2026-08-24T13:22:01.370+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,703,142623,817,tool_use,427277,18264,2424,11542,ok,,,0.1.0,req-78,resp-114,0,12,445541,none
2026-08-24T13:22:12.944+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,623,143440,859,tool_use,430081,24255,2047,7628,ok,,,0.1.0,req-79,resp-115,0,11,454336,none
2026-08-24T13:23:07.609+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,2,2446,144299,1280,end_turn,432894,15650,2952,40389,ok,,,0.1.0,req-80,resp-116,0,13,448544,none
2026-08-24T13:26:48.057+00:00,session-04,,anthropic,claude-opus-5,/v1/messages,true,94,87,145579,2446,end_turn,441765,4087,2389,4019,ok,,,0.1.0,req-81,resp-117,2,23,445852,none
2026-08-24T13:36:56.388+00:00,,,anthropic,,/api/hello,,,,,,,0,0,,247,ok,,,0.1.0,req-01,resp-01,0,1,0,none
2026-08-24T13:36:59.092+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,311,114,445,446,http_error,429,rate_limit_error: Error,0.1.0,req-82,resp-118,0,3,425,none
2026-08-24T13:37:52.027+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,true,715,17,0,0,end_turn,2210,1615,1743,2563,ok,,,0.1.0,req-83,resp-119,0,2,3825,none
2026-08-24T13:37:52.025+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,true,2,121,48390,15116,tool_use,177632,4796,1465,2897,ok,,,0.1.0,req-84,resp-120,0,6,182428,none
2026-08-24T13:37:55.536+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,true,2,202,63506,2628,tool_use,185065,7342,1133,3438,ok,,,0.1.0,req-85,resp-121,0,11,192407,none
2026-08-24T13:37:59.024+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,true,2,692,66134,5931,tool_use,202524,9884,1533,11156,ok,,,0.1.0,req-86,resp-122,0,10,212408,none
2026-08-24T13:38:10.219+00:00,session-05,,anthropic,claude-sonnet-5,/v1/messages,false,,,,,,135105,114,471,471,http_error,429,rate_limit_error: Error,0.1.0,req-87,resp-123,0,9,135219,none
2026-08-24T13:38:11.114+00:00,session-05,,anthropic,claude-sonnet-5,/v1/messages,false,,,,,,135105,114,425,426,http_error,429,rate_limit_error: Error,0.1.0,req-87,resp-124,0,2,135219,none
2026-08-24T13:38:12.495+00:00,session-05,,anthropic,claude-sonnet-5,/v1/messages,false,,,,,,135105,114,447,447,http_error,429,rate_limit_error: Error,0.1.0,req-87,resp-125,0,1,135219,none
2026-08-24T13:38:14.530+00:00,session-05,,anthropic,claude-sonnet-5,/v1/messages,false,,,,,,135105,114,420,421,http_error,429,rate_limit_error: Error,0.1.0,req-87,resp-126,0,2,135219,none
2026-08-24T13:38:18.834+00:00,session-05,,anthropic,claude-sonnet-5,/v1/messages,false,,,,,,135105,114,417,418,http_error,429,rate_limit_error: Error,0.1.0,req-87,resp-127,0,1,135219,none
2026-08-24T13:38:19.259+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135103,114,398,399,http_error,429,rate_limit_error: Error,0.1.0,req-88,resp-128,0,7,135217,none
2026-08-24T13:38:20.107+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135103,114,417,418,http_error,429,rate_limit_error: Error,0.1.0,req-88,resp-129,0,1,135217,none
2026-08-24T13:38:21.489+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135103,114,457,459,http_error,429,rate_limit_error: Error,0.1.0,req-88,resp-130,0,3,135217,none
2026-08-24T13:38:23.529+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135103,114,388,389,http_error,429,rate_limit_error: Error,0.1.0,req-88,resp-131,0,2,135217,none
2026-08-24T13:38:27.780+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135103,114,414,416,http_error,429,rate_limit_error: Error,0.1.0,req-88,resp-132,0,4,135217,none
2026-08-24T13:38:28.263+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,true,2,186,72065,790,tool_use,205866,5863,1254,2892,ok,,,0.1.0,req-89,resp-133,0,7,211729,none
2026-08-24T13:38:31.161+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,true,2,185,72855,253,tool_use,206916,6812,1634,3134,ok,,,0.1.0,req-90,resp-134,0,5,213728,none
2026-08-24T13:38:34.304+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135722,114,431,432,http_error,429,rate_limit_error: Error,0.1.0,req-91,resp-135,0,6,135836,none
2026-08-24T13:38:35.116+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135722,114,438,438,http_error,429,rate_limit_error: Error,0.1.0,req-91,resp-136,0,0,135836,none
2026-08-24T13:38:36.383+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135722,114,522,524,http_error,429,rate_limit_error: Error,0.1.0,req-91,resp-137,0,1,135836,none
2026-08-24T13:38:38.605+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135722,114,451,451,http_error,429,rate_limit_error: Error,0.1.0,req-91,resp-138,0,0,135836,none
2026-08-24T13:38:42.163+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,false,,,,,,135722,114,402,404,http_error,429,rate_limit_error: Error,0.1.0,req-91,resp-139,0,1,135836,none
2026-08-24T13:38:42.574+00:00,session-05,,anthropic,claude-opus-5,/v1/messages,true,2,331,73108,312,tool_use,208338,5551,1809,6140,ok,,,0.1.0,req-92,resp-140,0,9,213889,none
